Dimension_1	Dimension_2
-76.34176	-65.58183
31.965122	8.884342
12.443547	-29.232897
73.583496	-7.595317
-77.80323	-47.409504
-5.137245	-59.072407
-47.57802	80.8192
-46.9888	-33.682568
16.595627	-18.573708
-2.1245477	100.79847
82.61535	-25.90845
-50.305557	-67.46969
-21.476864	-109.34485
-51.942196	40.626957
-15.6766815	-20.731495
42.62985	69.956154
-38.68525	76.74539
-48.96489	66.80293
-58.485855	52.994164
51.67659	-94.85093
-90.45953	2.1049807
-19.702963	81.24003
-22.752766	-36.846222
-19.965092	82.12901
-16.395521	-91.08217
16.24662	46.369957
-28.972956	110.677864
60.61996	75.330315
79.6454	-6.369456
-82.61071	-47.722157
12.818838	-19.310299
-10.228042	16.467396
-88.345146	44.095882
50.372044	44.58742
96.26076	-1.4252576
-0.83377075	-32.936275
5.3942986	71.127625
2.0686688	103.11289
72.49631	-55.075245
74.493835	62.632103
0.8674644	46.17898
-13.883653	-67.86779
-61.510857	-92.7501
94.62502	13.589081
102.60722	-0.43653688
23.17207	-36.81793
47.724697	64.049866
-98.291664	1.2586284
-92.893616	33.0372
-9.353864	-56.09518
-4.0157123	-60.32188
16.660477	23.017445
-36.37238	-84.02104
-17.42491	46.575165
-13.030141	81.771286
-5.575003	-53.299797
-20.163586	23.358522
-104.019226	-36.709892
-28.75595	8.775335
-38.109417	-22.826925
46.711952	36.219727
-78.119514	-47.219868
10.920992	-7.0585356
27.592913	58.810326
113.873886	-8.786687
-72.9049	-60.9827
-36.813507	37.773743
-87.38852	14.821292
36.133465	-62.844135
27.257437	96.06003
-19.812954	59.291416
86.637505	-6.085533
-54.12865	58.655537
-91.12224	-36.944645
-4.348772	76.638664
-50.19998	27.212934
-36.5699	-37.675987
-25.206177	19.139153
37.687405	25.897375
75.43934	10.825677
54.949635	-0.69644946
-0.12816654	-6.5690355
-21.406132	0.3926569
7.2595906	40.962723
-53.759056	36.11467
47.81135	-56.45379
-20.321365	5.6361403
103.78603	-13.139011
-31.505527	-58.19968
-19.518774	37.48851
59.22792	-39.270756
-61.20178	75.08272
-57.566814	17.530102
-20.654419	-72.259674
2.3912883	75.1693
40.562996	-54.77379
79.75929	-22.499308
-106.370384	-1.0397636
26.293497	83.9462
-4.447743	-93.00189
-34.30854	21.982727
-24.228031	29.348433
35.91882	79.48186
-8.774137	-55.787437
16.848553	38.31373
62.919975	-2.4350104
43.963688	-44.18881
-13.042056	-67.97108
-16.384888	97.76161
29.894201	-23.385681
-24.097078	1.9817059
10.692173	-31.209335
-61.556816	-15.626487
1.5139343	-108.37473
-8.472377	9.594822
-6.7631173	8.068783
-73.06247	-84.66023
111.46402	-26.760971
101.123764	25.978548
47.162186	40.64822
-18.872437	-8.655183
66.27722	30.542608
2.8264868	-21.339643
111.88525	-2.76
62.056458	13.033871
-103.15769	-36.928753
-76.97583	-71.466774
6.870024	-70.140015
-9.50186	-90.4404
35.150364	-39.00539
4.2502522	7.9855485
-29.311075	30.980478
58.104088	-3.3956754
-9.871374	29.387321
-86.80072	8.593744
-10.605753	-18.437359
17.190323	-21.36715
56.09821	21.007927
51.025536	-4.0076537
-46.58089	-7.942275
66.90522	-27.665314
19.818003	-47.360916
-21.318659	42.20111
-13.967285	-2.5489128
-4.1842494	85.62085
41.084908	-23.13704
-4.6739693	-22.972383
85.35011	-28.915682
59.229275	34.258892
-31.795496	-110.334625
77.47711	83.869705
-0.9627704	16.729311
65.695816	20.795927
53.067245	6.572006
0.6657827	71.829346
40.79282	-2.595666
-3.1088316	-28.135761
48.832314	-44.791405
-60.9709	-92.67602
-31.886404	34.60648
-9.482774	112.39539
-42.247498	-27.434677
-72.37453	7.1135945
74.31964	-37.281586
-66.08192	58.108932
72.880875	-58.17585
55.303875	2.7146041
58.673325	9.430961
-19.24948	-76.403175
74.40447	27.696115
47.061947	14.588457
-101.82307	24.647404
-100.96464	-13.025356
-86.606224	-10.088041
93.906494	21.853228
67.30341	-46.370457
42.7227	-19.487646
16.687096	-35.456623
-69.554634	-89.96781
-26.634104	49.0324
37.633484	-40.841213
34.796307	32.319588
-14.889788	15.934061
-105.7178	29.398594
50.376705	50.744694
-37.446438	-39.880497
-32.59921	45.389194
12.875897	38.312775
50.026127	73.463684
-18.649332	48.63728
-69.169136	33.627277
49.263474	-39.22128
-4.8248496	28.049786
1.2122716	51.786842
99.003815	7.0411887
23.484064	64.51668
47.897102	21.71734
-63.638195	-5.184895
63.397438	-0.2012226
68.42277	15.251886
-45.780163	49.49095
-4.613825	-42.453835
-9.654537	60.410347
51.87309	27.060247
42.133575	-61.44148
89.927986	-35.722336
-58.815678	14.20729
20.678596	46.11947
-58.091297	62.883858
-3.136737	-30.909096
-10.179979	3.042081
-63.666718	-19.666656
64.778076	-18.775558
33.87116	-19.4983
22.827845	-103.45952
-78.88322	60.7274
-28.501698	61.041443
-23.301462	10.684317
-13.332117	4.8474474
-66.441864	-50.107132
-19.886068	-47.659534
-8.358453	-81.901695
-0.4278229	-58.1649
-65.36903	46.36459
-56.398594	-69.90053
-9.963924	-6.2842903
74.16525	28.757269
-56.991474	67.1648
14.637552	-53.84053
59.30612	-77.33653
5.56986	72.78086
-6.407596	110.540565
-4.686469	-58.574825
-47.532173	56.95047
-30.266941	48.74893
-46.69991	-49.558075
-18.078999	52.442482
-3.1183567	-10.537632
-50.076435	55.101803
-9.507839	50.697784
-30.922215	86.385124
-15.597184	66.80487
-8.944532	-49.522076
4.1181364	-80.00657
-84.41164	29.42737
30.916573	-28.615091
60.7286	-55.052364
21.77277	40.3261
45.867	36.186344
-44.892025	23.43198
69.52731	65.74569
-84.95381	-57.157825
-19.644987	-9.965725
19.173563	50.343323
82.87925	54.46494
28.223444	-77.66084
-85.40527	-71.916985
-2.7198637	-49.96398
68.097	16.322092
-75.61581	0.7551588
-63.27595	63.119503
-27.957626	36.330963
100.06335	44.539738
-51.40635	-37.552643
-61.162617	-42.22681
-16.194832	-22.87609
-55.089985	-61.64399
18.950945	-8.812562
27.402573	68.77629
4.0040607	-80.25908
64.43413	-79.93494
28.204458	42.149345
-25.785217	51.999966
-39.571785	1.9126539
-48.93078	66.96774
-42.88579	33.63924
-14.105704	-15.009478
67.95855	0.7234235
-103.841965	44.72168
56.64637	34.08175
-3.565005	75.506226
-18.72282	-7.613087
85.86547	31.774729
-36.78516	-9.426944
-98.40016	32.81606
-73.63937	-56.391556
93.551704	53.986694
-79.73954	-11.164627
-45.046097	52.979256
-97.55653	6.072353
57.71635	-21.59479
39.89095	5.1953554
-94.011696	18.835218
93.226295	-16.478373
75.09316	57.19728
103.13058	0.3906648
-103.68493	-36.795753
19.970362	-88.4586
74.975075	38.989418
-10.907212	-15.988564
-2.2672093	11.737778
16.987265	-9.756051
79.1216	17.963198
-8.013063	-50.08323
35.185623	-85.46659
45.23532	-56.80578
56.159523	-29.538744
-33.547707	43.30846
5.0820847	-2.837689
-41.538918	29.354109
-13.566364	72.90914
-4.5961294	-108.9722
-65.25482	51.37891
8.12005	91.26989
58.92549	-27.435452
-54.23461	-40.253178
-14.466092	68.23822
-63.20702	34.76842
55.281162	-54.72965
-33.926064	-58.426113
63.885544	43.00977
14.190574	50.932934
108.23094	4.521534
-18.809855	13.6801
99.01279	-52.37823
-48.323498	27.881939
-53.110756	18.226946
34.969032	-50.415577
-35.1189	60.466095
70.214005	24.54992
27.306889	21.095978
-30.791008	102.26649
74.91766	-28.392214
-62.735435	53.030766
9.706254	-65.8042
-8.075257	-74.578995
62.484585	-63.40668
-89.603165	-14.415181
-61.314056	-28.085304
-57.883102	85.13255
105.42606	-42.274982
73.08923	37.69078
21.345747	21.403952
-3.0605886	21.285345
-34.337914	34.10511
23.610874	-35.520817
83.54794	14.153786
-42.98806	32.913223
47.05952	-24.115625
-28.956133	-81.11734
-32.449715	-89.80327
8.229389	40.978107
16.040924	-44.303
-6.6588073	41.770126
-21.7733	-67.67353
-78.532455	-11.223798
36.174824	-74.539925
22.052898	-66.57023
-72.30062	73.43332
14.486276	-72.75953
-13.789052	72.921
54.186283	100.96792
-25.11857	56.443596
14.650432	-53.82435
-51.15267	-30.264511
-36.05808	56.157375
49.24872	85.92457
-43.661083	19.444773
35.909645	-62.283817
-5.869997	-33.32923
40.725517	-47.870735
54.746845	2.3148017
53.497	92.091576
38.043793	-68.241356
15.59161	48.768105
-45.259235	-0.8623665
-73.38395	-61.405983
-50.9328	76.271484
-109.79857	-11.162386
4.9529243	48.588257
96.01176	-20.531176
99.02993	7.0380135
76.36138	-12.85235
-19.11398	47.156
72.072136	-7.4310946
54.73906	85.65121
83.62549	60.96919
-18.453344	-34.09869
-42.702324	15.818223
19.599516	-16.833403
32.565773	-0.59112674
61.580982	-8.401546
88.923225	-48.663017
11.398292	22.718302
66.95704	-17.018793
77.49901	-74.526436
27.972418	-28.13781
44.9165	-21.859304
-108.45753	-24.564379
52.125893	-24.937334
89.94737	39.392403
-2.542464	58.38953
-111.73471	13.755462
-22.340292	-80.610954
63.323254	16.495647
11.040785	33.681553
24.673956	-22.748686
20.217314	35.84474
-70.39248	-41.309616
-22.606728	-108.08121
55.122864	-43.112938
-56.510406	-19.875313
39.93887	24.860308
-38.697647	-21.150553
1.8663659	-43.977276
42.21513	50.285263
-24.049526	69.59768
-50.93788	-36.739964
-43.362453	87.07662
55.971222	-39.55819
30.197273	3.542026
-12.600337	63.42087
-24.809227	-99.213745
-15.700773	60.634026
10.289581	-2.7407606
-16.013659	-23.271093
-41.56025	29.14217
64.4673	-75.05599
4.0243845	-59.016132
-44.496666	93.09102
-59.37039	33.202263
-41.52001	25.463686
85.237656	-3.7140317
69.14321	-28.946615
-16.394382	4.2137194
-6.2400465	9.784709
78.87432	-11.708372
52.611675	90.5654
35.493637	-64.10321
16.046785	-54.967754
-50.88672	-37.465134
2.44357	41.083748
68.60234	-18.024895
-94.4637	46.10574
-48.697414	-61.377083
23.333843	-73.00429
-37.662952	27.896059
-15.190044	58.733463
25.953865	-10.889
7.6842065	103.52848
20.253996	21.331173
-49.490524	38.5549
-84.71732	19.04256
-22.72922	10.766114
-18.166382	76.992294
-26.95897	-101.02629
12.489039	66.81513
62.310802	-63.43778
-63.894176	23.683287
44.758926	-18.711065
17.132296	38.591732
-6.4142466	-66.31898
44.901543	-0.4095404
-36.77425	-52.63406
79.80425	10.79956
-37.29593	-69.78824
25.414581	-0.39653555
62.84129	75.94449
-64.39572	15.214178
-16.32057	41.175686
29.735634	45.752815
0.15729778	92.49937
75.16801	32.10278
29.249912	62.864216
74.485435	-3.9118226
-30.109636	49.117493
109.900894	-26.46369
-24.919964	-18.087294
-30.171295	12.283344
-64.282845	35.464718
49.581295	95.04888
17.17455	15.140273
-7.9142027	-20.643581
55.938396	14.25285
16.883093	-70.08992
-85.02036	-34.776314
75.261	32.388535
5.893405	-54.74813
-60.676758	-24.002993
-2.2977743	-105.34411
59.79687	-50.26754
-46.23853	-59.36665
-53.546684	6.898434
27.590548	8.7377
-59.83456	60.49031
-6.305212	-37.554276
45.998116	15.60207
15.83375	-8.197034
-74.7836	32.375156
77.23337	-36.315796
95.69918	-4.6213946
83.63687	9.157323
-66.611404	-80.76713
-21.265331	64.76804
-2.5309799	-105.7286
-84.703804	-16.524944
-29.436962	-0.09814185
76.89995	-12.543337
54.421066	-7.672706
-46.783257	-77.670006
64.104164	-18.401545
25.336975	25.019302
-43.976875	-15.02677
1.7175509	-105.916664
-10.707562	37.947487
102.42246	-21.378735
3.0580957	41.018543
100.13317	44.561516
-57.695923	25.316694
-2.5485246	-70.32622
27.444313	-28.927265
-26.210487	-43.61971
-31.092503	10.67797
30.19912	107.33633
16.343676	-43.48083
-0.4359299	21.381624
17.232687	75.76524
-32.142456	-30.833986
-23.528955	-19.423399
-22.629068	-12.381095
64.97261	31.74138
5.442133	-36.533024
36.961815	3.3477006
-61.263397	-15.51767
3.2561643	-92.20641
-63.165325	92.3662
22.204374	41.217766
-15.657466	-92.85141
-15.638941	-92.8434
1.6808567	-81.76192
-42.865257	-42.880623
32.34463	-78.867546
-32.492046	-53.3129
13.442118	30.285343
-92.28138	5.059185
-79.56252	-79.579834
-5.8609376	33.41352
38.769085	-44.243645
-83.01085	7.632683
40.070705	-29.450407
72.87895	15.038796
24.704842	24.989529
7.3317814	-17.067427
5.2397985	8.509047
-20.273987	-109.50878
44.227535	27.667234
9.319321	102.15914
71.67594	43.03196
-50.130726	-36.17242
55.3246	43.817104
89.16769	-48.34181
25.739315	-33.275814
76.44477	-57.38559
33.093655	-102.82775
-60.7452	-28.89143
-53.031998	42.59229
105.78734	20.20703
2.6968741	-82.56686
12.958537	-37.631718
-9.755877	-60.14533
55.10927	-74.42291
3.403723	-41.065468
-62.173252	25.177406
-61.61724	-38.66454
89.96184	0.9328517
4.832996	19.561222
-84.83074	-2.2990549
-6.584712	43.847847
10.7256	-41.69093
8.393388	-41.63298
33.409317	-59.75051
24.60143	-24.761717
27.56152	76.901344
36.977085	-6.815356
-18.755451	48.026154
24.114834	103.14913
-8.65946	-73.45305
33.531612	71.8225
-72.18535	-82.66246
73.42792	69.39289
61.883423	7.593988
70.82733	43.62487
-77.5451	57.95528
-19.817436	-109.5703
-23.507132	23.526804
35.337715	-6.5213184
-13.858551	72.92932
1.5333445	5.7654634
-14.34147	-6.986573
-19.27065	-88.191986
-15.178018	88.47269
69.94901	66.72214
12.319211	11.699028
-26.734762	-86.87836
-53.855377	22.354015
23.613993	51.34548
-78.3612	-28.835085
50.98344	36.475674
13.372194	-36.836582
-21.74487	82.09765
-7.0830984	-82.14318
-90.81336	10.250145
-8.490293	72.714294
-7.512726	34.22483
-18.495136	31.21997
18.282352	29.706488
45.55002	-45.54477
10.031835	-90.76972
68.424774	-80.00081
15.444517	-56.511982
-44.119774	33.977467
-68.02998	-35.95743
71.10066	-35.215523
-8.963843	23.17244
-90.73943	10.3593
-43.657875	-35.512276
-7.277677	-27.040369
-38.67853	-47.751293
-0.2820504	-99.88576
9.58211	-34.112793
16.366179	-91.20808
-42.83736	34.528553
77.19084	-18.435068
-29.555569	3.9097936
-24.361296	45.253716
2.7485342	26.016853
-15.256527	80.976746
49.5336	95.0829
23.156328	-34.72368
83.23975	54.197407
-4.593651	-70.09003
-19.03614	39.2644
90.531906	-15.646025
62.175156	14.189602
-24.711155	-99.83723
-25.5488	-47.171192
-114.05868	-0.5187037
-18.239002	76.98313
-64.236374	-58.944836
-35.831333	4.7241635
-54.303772	3.4188714
-104.03737	-13.462882
-55.76352	-60.27764
-10.97938	-51.18342
96.68265	-20.714663
43.9464	22.510063
50.353554	55.13646
45.5773	-81.029755
18.99871	17.789604
92.20421	21.050793
-111.05256	32.50658
-48.466625	-42.61924
65.27208	-57.89327
25.672964	-28.40636
-54.981655	-23.533497
70.44641	-49.089127
16.271008	11.645742
-16.022112	-42.962208
33.013615	95.05113
44.227886	-4.400086
-27.215242	-28.875622
-33.6078	-58.449085
-25.279858	9.480522
36.447433	-83.226814
-35.38042	68.62845
10.363655	87.38391
-5.076812	-58.929314
33.083176	-102.91236
-65.46772	27.47433
70.97032	-17.539843
12.679284	-93.95258
-61.658127	-50.519657
-60.272842	-15.07521
14.5385475	-85.89698
4.123415	15.953516
-87.12133	-26.577415
48.945286	-12.293609
-64.64658	18.906029
-49.170906	-29.836468
-41.678905	43.958935
76.27642	-37.31898
8.651167	-66.22984
77.95998	34.92351
-17.824085	-39.176212
71.880264	20.24149
80.40872	55.80554
-31.292795	72.60895
-51.320232	-12.669716
8.608589	76.71833
73.30973	1.8520734
53.555843	-36.255306
-31.158724	-66.410736
-12.179658	-41.776615
7.8504086	-41.346844
-57.478527	-71.04432
-8.840961	111.92742
57.27483	-28.6324
-61.20089	58.69897
53.87102	-101.77795
-58.270184	43.339527
7.4693613	-75.342384
37.46441	9.183728
15.1207695	4.185447
-39.924595	67.42773
38.641235	53.37533
24.26578	60.06354
4.5031466	-59.90521
-32.742744	-10.882452
-40.948418	104.46685
-6.9309306	-14.549837
-18.487732	93.10833
-28.623945	21.453558
-53.079277	63.723362
42.465393	60.735977
-2.0216196	-78.622284
-38.21968	37.403397
107.24174	12.937084
60.10188	34.800003
26.580267	29.26789
-55.987118	97.95798
1.5864245	-75.41783
-74.738174	65.77669
-24.912601	-66.718796
29.926752	-50.32555
40.673073	37.17824
-50.574097	-29.910217
-100.63645	-29.73368
39.030228	52.119286
-34.361183	106.03229
-59.86655	-81.90443
6.324639	-54.32149
-19.435995	-71.358246
7.9455366	64.86028
74.66345	-3.453718
21.97404	85.72916
-90.017586	49.177963
15.142654	20.6355
85.967735	-34.556175
-18.345333	-1.0671815
61.56898	-71.62074
-13.852122	25.175287
36.02035	110.157074
-8.7957945	-90.4277
-7.4014645	80.28641
57.212875	60.81274
-31.092419	-66.41023
-72.27014	-82.85059
23.213821	58.588627
76.39449	-27.630434
-27.494497	-101.35032
-34.472557	-17.339575
-3.05349	-64.1222
-106.381935	-1.0349202
17.644838	92.504776
28.21457	-49.55123
-44.102074	-53.590267
53.84822	-1.7345754
-69.331535	66.68363
16.770788	-95.94208
-62.340805	83.33757
-3.9614296	-17.497467
-10.255855	37.180336
20.994913	102.66366
76.26871	-19.98252
25.551031	-4.169037
6.800564	-70.18315
0.0762065	-25.623549
-9.195318	-42.847176
108.08565	14.671048
-59.983246	-81.875084
32.334976	-78.96336
-20.184258	22.769318
-19.460926	-8.550324
37.670647	-6.869794
-3.4575493	36.425167
-13.2911005	-82.64519
7.221386	-31.76597
55.797165	33.532223
-113.42622	11.751587
-21.552029	63.597412
-15.794659	-38.034912
21.956003	32.992588
-1.0960659	66.79017
-5.566322	-37.983307
37.235653	-72.42747
50.12677	50.62525
-91.13404	-36.95306
14.01859	79.34761
33.937782	25.461554
75.2759	-28.911673
97.27451	-29.754549
-112.92285	12.434855
-74.78896	-26.617071
-57.29627	57.229107
71.02076	-34.498116
-12.284892	-41.720474
34.425323	84.186874
-40.2449	1.4740347
-18.911652	22.76948
-11.808109	-74.92045
2.4571555	-30.469429
44.633327	-94.082214
30.665302	-50.748363
-12.537723	65.10225
20.471085	-106.03955
-35.223274	31.546206
81.93411	74.05834
12.237177	87.98995
22.687593	-88.32138
13.30645	-64.977234
-23.61195	-32.457893
-32.90355	-97.005424
-1.6455811	8.3366585
17.002834	16.357002
-19.886509	-10.301032
63.433296	-13.708036
91.61654	-3.873137
-31.521257	-81.00059
-70.240685	80.80253
-98.32357	36.036243
28.027908	63.39701
33.62782	12.442304
94.030235	41.9443
-14.995022	-8.836478
28.373913	-92.38871
64.03919	-85.898796
-56.523335	-87.16818
5.17679	-2.8704698
84.85946	-45.50958
94.97811	-11.208043
-33.654804	-6.4049854
-63.509537	-37.44174
29.11452	-7.946717
45.429626	-56.756306
-43.40334	87.0344
-50.93576	76.24078
-9.794056	-50.882042
59.02147	57.975945
-66.22214	-54.59002
81.29297	24.413307
-51.61065	-93.250694
-54.029987	80.13389
37.553337	-72.35855
41.721962	-37.314808
51.937107	-27.112835
72.40746	-21.745577
40.445034	0.57289475
-80.38425	14.091517
-52.837402	48.40599
-65.62498	-48.828
-14.54955	11.661671
-83.879555	-21.499662
37.71746	78.34258
89.64703	-4.5534606
-80.237564	13.714562
-43.366047	-42.01512
-104.018715	-10.849782
-81.15871	-26.105066
-6.2494063	-14.17092
-76.16987	48.534077
84.22529	18.179644
45.13648	31.975616
-37.230816	50.744686
-10.35981	-62.40997
61.5197	37.688446
44.462303	-51.759293
29.479708	-6.3565946
-53.17418	36.670513
37.824554	-61.796837
-60.83725	8.133548
-71.293396	-17.679539
10.073468	-23.747295
-47.97132	42.950947
-100.49399	29.828648
-94.94325	47.46428
-45.017242	38.57944
-3.8140154	111.57734
-23.11407	103.31906
33.64909	-97.16309
20.355143	46.508842
8.96925	-3.5922449
-66.07287	31.264696
-2.5220797	-50.816517
88.94984	40.386337
-9.726061	-26.14607
-18.209415	76.98654
-12.743366	-102.78774
-37.838287	47.850143
-105.737206	29.394114
-29.134119	-14.395449
35.48319	47.40142
16.71605	-96.026146
-64.42799	19.019363
29.637682	46.28392
-67.15478	83.94479
-27.61492	80.761665
4.660764	-92.19632
10.368115	48.23011
-43.096577	-7.0677614
22.643593	8.413075
54.522247	-1.0054755
5.4871364	-71.091354
9.484397	87.062294
-65.32367	-54.763775
74.44829	61.775764
-39.300606	-32.53528
0.5253827	15.513514
58.98799	-89.09131
29.432228	-50.088383
29.294825	4.7453327
-45.82148	-60.582394
-10.023814	29.344906
-4.4749174	-108.77933
-5.809151	26.045433
-5.759842	65.18711
-57.536297	-42.981796
-30.72804	68.72815
-28.179731	-93.23585
59.07971	1.3988285
29.435743	-43.870464
85.423935	-67.47854
-26.934755	-27.437195
92.71644	-11.045221
-41.09503	-52.290993
-3.7516773	-28.824507
-37.411526	37.48872
-86.78667	59.882515
33.998184	-67.77201
45.253036	-62.61275
30.680548	17.800804
2.9904587	63.419617
75.082535	23.072893
53.93999	-48.432655
60.212852	-63.913326
-51.91089	-81.86008
-11.133847	-23.237133
42.815887	60.88223
-19.07704	-76.310776
-65.982544	-22.82454
24.289837	-80.89754
-8.889186	-43.79815
24.726282	25.019373
-19.841797	-0.026155936
-11.388279	41.239838
-41.018322	-75.089645
-2.9720223	111.604485
37.18002	-52.939785
14.248867	-32.344925
-86.65056	8.651033
18.814535	43.0807
-107.69387	39.556343
-18.99095	26.959383
-0.53950524	43.274822
-87.93719	-48.021473
-41.6772	5.7597256
32.866764	-54.004303
46.90764	26.693403
68.046455	-5.405554
-15.977553	-36.70097
32.16283	86.20893
51.52217	93.47007
69.345375	-11.048094
-25.119598	-23.438084
7.4203467	12.649587
28.93058	13.021765
-34.641052	-70.88436
33.271866	37.272198
19.995415	50.061943
-32.797115	88.220505
55.603813	48.586422
66.02994	-56.833973
-32.42055	87.84183
-63.345856	-78.13531
89.47307	-15.61901
-90.24035	-19.824345
35.74706	-76.391
-80.772934	-24.853394
23.923698	16.525074
-42.8502	34.105118
37.512287	72.710556
23.776663	-88.28344
-59.371384	48.838215
81.42051	-24.227957
-26.420408	74.83517
59.672375	-13.732657
-37.771645	-9.295449
62.439663	58.41346
-82.733444	8.27007
-35.13369	-22.075815
28.665398	-69.99855
22.086437	-55.57882
-110.45706	-22.958479
-21.528076	-56.32848
-7.8665257	90.485794
-65.2631	-24.124273
-36.414032	0.3363281
-62.092552	-27.566847
47.18521	-31.034903
-36.667114	-27.922998
-48.400665	-99.0433
1.53763	-55.99783
-52.235653	-50.197487
-75.51407	-6.8177466
-63.12945	54.02161
6.0949025	-46.53085
65.90011	11.531286
-9.770919	22.604603
5.6948776	26.282324
-21.190916	42.508232
18.915346	-35.96021
-23.9411	-23.378529
18.885551	82.85036
91.78344	31.702824
-8.951925	-97.77519
-30.824268	-19.114061
32.57407	-10.397942
-105.8894	8.948822
-58.56099	32.21063
-60.601944	-23.841297
51.62822	-56.374134
0.41997394	88.10233
-41.19855	-74.55309
12.960385	102.01487
60.708138	-17.490099
-43.95472	44.828735
19.010065	6.2734065
-22.793137	87.60207
-78.763084	35.99448
-29.505123	85.012436
24.004568	3.1227984
-33.522724	70.38104
-49.93542	-67.78748
44.851334	-56.57986
-29.27023	-13.955495
74.377205	-37.484734
-27.177166	45.17271
-54.78979	13.949587
113.90572	-5.381155
79.92204	-11.314968
53.428394	52.626106
52.772926	63.087444
72.128365	-79.67525
47.245964	69.21167
-102.55685	2.5829232
-94.90933	-11.862623
-71.00291	21.166069
68.60336	82.56855
21.787043	32.62281
59.80556	40.493385
-14.814565	16.358332
64.60555	10.623271
-30.75059	27.42185
-60.12597	-44.313065
113.87335	-8.796545
16.201674	112.32517
72.48738	10.537194
77.60256	84.429596
-24.00521	-31.821789
28.882866	-43.583817
-50.329155	-30.295046
73.08012	69.46363
48.636322	-60.875423
-51.96062	31.619583
-65.264435	63.963726
38.096016	14.447776
-18.366304	-0.9648163
85.87534	31.642252
23.776228	63.565907
38.77052	8.580063
-41.104286	104.45525
50.045845	80.04958
-40.199825	-38.85455
29.060305	12.837838
-104.980286	-37.394268
-81.358215	7.6515303
-105.63541	12.326893
-19.442142	39.628033
-92.857735	33.14636
4.264553	29.045696
-33.675938	-3.1718993
51.609745	67.58066
-21.421432	65.65427
31.163033	-36.004925
-45.354134	29.928833
-76.64657	-0.6135499
-90.847336	-19.171541
15.7882185	103.80378
81.11528	-50.017895
-2.4602673	-21.593096
-19.4255	-97.76369
-6.704233	43.681164
-60.51848	1.5757333
69.87321	-74.44274
-34.12495	-59.72462
-75.35836	-42.860214
9.018892	4.5441766
-12.440022	85.84682
-5.766597	33.31366
-57.845905	18.174246
-94.27339	-24.425177
-71.28291	44.61769
51.060936	-69.38212
4.7582474	40.27991
41.490936	-69.98366
40.667168	-1.7960963
-33.088444	59.56244
-25.90794	-60.615078
-67.143	10.234449
-53.400246	48.86792
32.433155	94.67362
-28.73179	-80.68742
-2.0921407	-21.22014
-64.638405	23.010824
18.473248	77.59885
-98.82192	25.593637
-3.3759766	46.02332
-27.753817	21.014435
10.132642	-23.91583
-79.51496	-38.13893
79.35199	-1.2483901
5.4219995	25.927261
-38.415413	76.72899
45.09718	-76.70623
27.510994	4.4698343
105.871216	37.10721
-14.607077	-9.531045
22.889563	-35.571213
-31.112984	-43.10822
-36.362278	84.41315
-83.64073	23.192326
-25.076921	41.475956
-13.323532	-56.210453
68.27334	-18.067305
92.90382	3.3949077
5.4741755	21.717932
62.527008	-41.672806
-26.54153	-3.5304885
33.23312	22.133251
-23.032167	55.440376
-32.01375	2.60225
-0.94904876	14.200043
-26.657656	14.323083
-51.70506	-73.53481
-12.374261	32.90196
47.949	82.840126
33.56794	-23.367905
-28.103584	-56.397724
7.464767	-61.567516
-31.55669	-81.01169
-9.308956	-79.87411
53.291782	-17.060404
-65.41567	-17.880978
-4.507876	-85.97697
32.50637	-18.433538
53.6753	-36.3029
36.16214	-16.182957
-2.8562796	-16.265936
35.02342	103.349655
79.687706	80.97769
50.14254	33.68742
-16.841194	7.6327777
-10.1223135	27.719759
-8.068139	33.70528
-63.622498	23.918648
-70.84934	-40.70224
-14.738268	-69.85723
75.92205	45.718014
-45.82011	-30.348131
-6.8646464	-44.372612
12.704263	1.290888
-43.43114	44.971714
-84.28177	34.99011
-10.801036	-63.660114
70.164764	-46.921944
-54.80415	-59.86478
48.685474	-48.930634
60.29072	-63.63369
-59.378075	-26.76083
10.402773	75.82416
-52.9044	42.295624
-28.76031	66.80457
-5.8370075	81.35131
57.290653	29.7907
-104.76633	7.998208
68.74821	-56.893494
-34.67435	-24.975807
-49.838917	-78.42565
21.738377	55.55536
18.175825	29.758646
74.99182	-30.527609
-15.726823	55.821617
8.341042	58.697163
-70.492775	-31.994156
-9.962311	107.8085
50.861633	-17.019619
8.922568	69.74294
-4.0260024	-42.410954
-15.926527	21.286364
-62.84239	7.1259036
5.677421	-38.0163
-18.354057	35.481247
-6.2985115	100.64607
-25.816038	49.059673
-67.3793	-34.854977
23.739595	46.831516
17.740868	-86.02922
-65.56124	2.7258596
63.207333	58.0717
40.73204	-55.99944
-21.279705	76.202
27.702127	19.713737
-58.4911	52.997402
-62.9445	-80.450645
-29.772718	69.1368
94.90875	16.876049
17.027847	-24.9712
-28.435125	-54.756565
-2.8881361	-40.03594
-27.123219	8.696471
-15.796616	88.87678
-37.951767	-52.321728
-8.142396	89.28707
-81.3212	-26.267422
-36.26063	79.94824
27.524359	58.580048
-72.65912	49.062923
50.945557	-19.504082
-23.697634	-2.1177795
27.938969	-58.315308
42.701458	50.38225
-65.985245	-10.808484
-2.0878983	-9.272935
-37.09284	-79.63421
-91.42993	52.645737
-21.523132	-74.48571
39.280273	-24.18108
79.08011	11.546481
48.245697	49.52424
-10.232358	60.5512
9.761304	-105.767456
68.07581	-34.81395
12.47247	58.010715
