Dimension_1	Dimension_2	Dimentions_3
17.831905	-33.8824	-32.44866
21.204302	22.022472	-18.95393
34.16967	-0.80963457	-7.8306103
16.81175	-14.13614	12.567528
2.8295817	-27.839458	7.2766075
50.55098	0.12255851	14.869747
-4.915187	16.872648	23.510223
-4.625548	-13.923357	14.620261
-1.8797747	26.859644	7.181122
2.8963459	4.3394623	21.94102
34.511494	10.350296	-14.149594
-8.1896105	31.57384	26.265066
-19.509338	-11.887232	26.18735
14.403822	-5.7076564	22.821947
8.246562	17.942318	-46.23568
-7.8819757	-12.538887	10.918058
23.879726	29.34831	-13.671003
7.624118	33.22531	-25.732649
11.772475	10.098294	28.38993
-4.7079864	32.355843	-21.80626
20.725306	2.099166	-17.183134
-9.835043	-0.064654276	22.564968
-8.352896	8.143863	13.347066
-9.012247	-34.035103	-15.909347
-22.669819	0.08880472	41.712418
30.558504	12.495655	10.34368
12.167104	-23.651373	-8.19388
-21.04419	-18.654861	27.712006
7.4255533	-12.149638	28.148918
-13.691747	7.0758924	4.085946
-9.603562	2.1547272	-29.074139
1.4876161	-17.30358	14.947109
-19.566105	1.605637	-30.41059
-6.38944	-19.80755	-7.941582
3.770586	26.897385	-11.448243
4.4870763	11.565485	7.674173
5.325948	1.3526632	-35.56199
-24.974855	17.443182	34.127968
9.441337	12.924652	47.763165
33.59976	-0.5484765	-24.33551
4.734331	-40.85486	-2.5611265
16.575172	-12.904203	18.153255
19.089748	-9.24952	-17.418259
-3.4435222	-40.92098	5.9632034
-32.787876	3.8739676	-34.08106
-22.385166	17.946869	24.728504
-15.662575	-28.306635	-20.014496
-20.757233	14.461554	5.1291304
-19.227674	8.449548	13.43482
-4.114089	-3.2140515	40.883224
9.971032	-15.670663	-13.233925
42.613197	-26.561474	-17.266209
-5.683918	-1.3360579	27.03609
-38.718754	-14.847137	-9.104762
-2.0127246	7.7385073	-37.7584
-9.548316	2.4059463	-37.01007
-3.0430193	21.804825	5.5608554
-36.469723	-2.1752996	-7.7170696
6.479912	25.942286	25.392216
41.57338	3.8879917	9.132242
-4.7005157	-6.9560347	1.751415
-15.200974	-28.928738	0.41225418
27.50047	-11.998624	27.926659
16.025734	20.695906	6.964978
19.87469	-17.435677	-1.7041019
8.949781	-14.476429	-29.883512
-5.070618	44.418167	5.4125047
10.716923	3.272697	-16.9935
45.156387	4.185977	-16.87661
2.3045888	20.726028	-9.149985
30.412397	-11.132939	-2.7988362
-12.108099	7.631989	25.403944
-23.689106	25.685688	-3.0128317
24.269896	31.39649	6.763635
14.546673	-7.3778944	29.169672
11.884574	25.60164	-9.895311
-27.601492	-33.510235	2.4985213
12.699912	-13.278569	-20.513916
-2.5067325	22.636108	-44.37595
-7.08701	-15.69378	-14.321505
-10.069657	1.3407528	21.233171
-39.48447	-13.589705	-16.66644
-15.988806	-15.539289	11.416836
5.856051	20.077118	7.2380576
48.626972	23.580387	1.155086
3.0685194	19.376226	30.765072
20.815498	-21.23843	-18.907965
-11.972018	5.5594444	-16.843641
0.8388723	-39.10336	8.202079
-16.096634	-6.711098	-4.109285
2.8629923	6.589778	27.21593
7.9472337	-14.438689	-29.214756
-16.11413	13.703262	-4.3650336
8.687084	31.55477	7.9798594
22.956936	19.13539	-18.58802
31.188562	-4.4676313	9.820781
-10.643026	-2.9326015	-34.87271
-4.9602304	-0.21458617	-19.47084
-14.009036	15.948876	-11.035266
21.452293	11.556639	3.416494
-19.55252	-21.357475	42.44148
-5.9446316	38.500355	10.030021
11.332053	-16.079294	39.518337
15.835811	-6.23848	31.761047
25.872135	19.436605	22.529339
14.603467	0.0426462	35.636703
9.3978405	3.8329315	52.19834
32.13854	9.069544	-25.861996
-26.894089	-19.955837	31.821934
30.707043	-13.146738	21.27504
-29.808163	6.336987	39.389023
26.283195	-28.723577	13.063474
17.126156	15.581354	0.63971853
-35.741875	-11.625664	0.7245808
1.959485	-9.270532	-27.897635
0.6919049	51.71012	9.874013
-23.880072	9.388301	17.849054
-42.993134	9.809771	-25.561369
-5.498655	-52.529736	-3.6639943
38.963924	6.590138	-33.53696
-41.129387	9.162445	18.197187
27.497055	-3.1830409	21.732897
12.673732	-27.026274	-31.486828
-14.878251	-6.171106	7.670644
-1.9433203	-0.32328495	-45.855762
19.273993	-15.6069145	-1.5616845
-1.7019712	-42.510822	-11.429214
-12.431782	-23.749887	-20.982948
-8.045327	-25.939173	10.250269
4.519149	33.539646	-0.22235425
-0.10675828	-1.2647983	8.154888
-5.6824436	12.585954	-30.351337
16.322971	-2.7479875	7.07207
-30.025248	-26.35043	-4.7182097
-20.717598	10.12151	36.215042
-2.771867	2.1381247	-14.474184
-0.7499817	-12.065252	6.534668
2.689111	-36.371452	1.2144003
14.329231	22.348108	8.647654
-10.287153	-40.057186	27.004158
-41.308846	24.747288	-16.190882
-31.417288	4.9834266	2.13114
10.301926	-32.640575	-36.782112
4.6256943	9.62714	-3.6811447
46.8331	17.965076	8.67052
13.134595	32.242622	-2.5458384
-30.802904	-32.224895	18.463541
-39.585682	-7.4929214	16.139204
9.553254	14.319067	-3.7532413
20.298445	8.315628	-40.18365
-21.901731	-4.583598	23.92396
-17.205702	11.315747	-0.0048861913
-18.193995	35.91486	3.6845434
36.083836	8.981726	-22.706722
5.125969	44.578537	-12.475041
-19.733932	9.6017685	32.41923
37.403996	-2.0065577	24.565039
9.563913	-0.700171	-31.63814
41.15786	20.640015	-3.4802475
16.356447	-16.035196	-27.82045
16.312658	-16.630564	5.3130646
7.2970147	19.65851	-36.755035
-35.334915	-37.383858	1.029743
-35.33294	24.433268	-10.433091
-22.362545	10.448141	-1.7807944
5.5687313	12.240787	15.102916
9.812652	26.43573	4.787147
-19.64076	-0.11799247	-4.619192
-12.679897	8.6090765	-48.998558
-4.2194467	-1.0075207	-19.004002
4.5474863	-30.71232	-2.1666543
1.7956532	18.223404	-43.131424
-17.671658	-8.638923	-37.671295
-9.634241	-28.370226	33.57276
-15.503503	-25.26559	-7.9736433
-16.630344	-3.5290663	16.718294
38.34474	-9.059986	23.94695
28.950607	-13.042977	20.477959
-31.659933	-1.7542888	-18.453913
-3.618959	-23.762966	-30.794374
6.082693	-50.754845	17.220495
-30.416273	-7.1468964	-27.347424
17.364792	-3.245352	7.0242567
20.497456	11.851414	49.47166
19.056858	22.83043	-10.676575
9.197614	-15.61611	-12.729267
24.72205	-12.492913	3.212829
-21.302979	22.088446	-0.21469536
-1.8749021	-19.798603	46.843735
-11.180047	4.9684596	28.720034
1.2407818	-13.679175	-21.111616
-15.961506	-18.544546	14.00629
-30.87879	-6.470885	10.166675
3.138877	17.159306	-1.5176518
11.79931	42.471474	-24.963926
-1.62832	7.727734	-31.790146
2.049598	10.861965	-6.2751355
11.388073	-18.092466	3.615332
25.660583	-28.14999	-2.8492625
13.935789	38.269997	21.01032
39.132313	-14.180237	18.453533
2.9722404	-6.4198737	21.144163
5.8402247	-1.4828669	11.681206
24.324013	30.272497	-14.025365
-3.9282746	-9.955681	-18.876617
-7.4384995	29.344385	28.28507
20.60502	8.254648	-11.64234
31.788702	9.344063	-9.739319
-43.662888	-13.623337	27.418102
4.9386425	-17.54037	-7.473075
10.105472	22.572437	15.984394
-15.348555	-19.768398	-2.254975
-8.162362	10.255723	3.001906
14.804801	6.0228014	18.863918
-31.064028	21.215136	-16.139524
-7.8935237	7.2141657	8.244295
-7.727461	-3.1634235	22.792402
22.763372	-36.6284	-20.024849
9.503499	0.07905845	-14.707057
25.107494	-13.866154	-4.1738696
-27.179441	-41.953056	10.923675
-7.7320695	-2.8310695	-26.348717
-13.964308	20.269917	19.207983
-10.87718	19.384544	-24.24223
-2.8457742	-20.509926	-36.61399
-4.2476635	-33.420296	20.939423
-10.460245	35.720993	-12.674356
32.39487	23.397957	0.43711746
6.5557227	1.5166961	-0.8048529
16.928677	-7.13604	47.14598
7.0572014	-31.638634	-27.803082
-2.906327	-32.027695	-2.7627494
22.698265	7.432133	-31.107178
-22.432924	-15.380585	4.6230497
8.79445	8.295039	-19.0333
12.832637	-9.125075	-13.64276
-6.111178	-26.838272	-15.242234
8.6167145	-11.832595	-6.050202
12.692434	31.127712	16.435568
3.6389368	17.838137	31.128162
9.047592	-10.167257	46.59613
20.919367	16.493338	15.165223
-0.25415096	8.053122	45.61532
3.2083764	-49.580532	-0.44030598
1.7840533	-25.372887	-44.526848
-16.722967	0.50666803	30.530891
-19.15286	24.932196	-15.7559395
-11.51003	4.5539145	-17.976553
-5.670779	13.0615835	-30.536139
24.576645	3.690909	5.186025
-28.442762	-16.641516	-37.4592
9.945369	-13.946102	42.021744
-21.966564	-25.849504	19.417706
-5.999782	36.21471	-31.349812
-3.6879535	-7.093671	33.847736
-24.236496	4.150782	-33.410492
-0.56934464	-33.23009	-25.447344
-8.060432	26.94499	-11.062106
-22.887516	8.157018	-19.19509
14.182496	43.43774	-26.08904
2.810649	-12.190829	-19.310322
11.40894	-16.970407	-12.131535
4.211648	18.386503	29.811178
3.6725411	15.982008	6.23993
25.67962	-0.5672446	12.037523
32.825985	-33.089703	9.995891
20.093689	-18.3639	13.140447
-14.354043	-21.555067	-16.045424
19.505312	29.830652	2.4176273
-15.971207	-0.30443048	28.644112
29.939917	-6.6660085	-20.33679
44.030376	8.305244	14.619788
-23.621574	9.544503	-0.62380874
-31.689934	18.663355	7.96553
32.212673	16.102375	19.241787
34.079327	-1.8100572	-23.16783
-39.564354	-20.24326	2.5329092
19.812992	-22.8546	-37.61261
0.43414277	-3.5046704	-9.752566
41.13437	20.409388	-3.275792
-32.288372	3.4877934	-14.757488
-42.411102	-20.732622	11.432821
21.990536	16.53935	8.419605
24.420729	27.110794	-0.9302064
-8.395587	-10.707487	-1.3709728
-20.972687	-5.888114	-24.57083
10.817211	-2.1809702	-7.380752
-14.869042	-17.696114	21.86527
20.02615	5.4652944	-4.554059
-8.8391285	-34.756645	32.00187
-34.686283	17.197987	-14.633276
-19.505533	-0.57683164	-12.573581
-29.85928	-16.290936	24.538336
-44.134426	13.50539	-13.666644
-19.863264	4.701463	16.633635
-7.309293	27.336397	9.81895
-13.8098955	-24.629993	13.104003
-3.5765045	21.400545	5.0764017
-15.066279	-40.127113	-16.650032
3.5562134	-1.1334231	-36.06596
25.501081	9.079509	-22.057981
-10.356122	-37.526363	26.125938
37.818092	25.752144	-18.818022
-26.648865	8.099274	-24.967834
-9.748538	-41.623905	-26.363792
31.904417	7.224078	-16.119059
-27.05724	-8.199258	-24.039026
4.5012245	-22.169565	31.538044
-19.899834	4.7827754	17.191662
-26.784056	-9.267481	-37.51306
33.254505	4.0977106	8.228176
-23.3232	-12.275476	-28.745943
-14.285071	-7.2261405	-50.737587
13.981972	-14.12554	-34.118896
18.532051	30.129898	-26.587175
-1.4563012	-6.238024	-14.656027
-22.196733	-12.669	13.235172
-10.007316	50.470806	8.030807
-29.259233	26.643152	2.7858582
-14.538168	-6.200171	10.642347
-26.17382	-10.003253	31.005558
-19.535622	39.469753	2.1317675
-4.1528807	-31.152765	4.320813
-6.4760656	-20.483053	-23.729881
38.299564	20.014841	16.37814
-19.150915	-4.407711	33.85885
-23.084898	-12.734221	-27.880577
20.371101	-10.570212	25.775833
43.564236	11.476537	2.7103724
-4.9681535	-10.352992	-17.993546
-5.0020237	35.848217	-11.616013
-8.878037	-37.092754	15.502309
2.1854773	27.296728	-11.658454
-29.217094	13.978602	-22.502363
53.915234	1.9378237	2.2549887
-27.644005	-12.47247	-29.437782
10.551864	18.50625	4.6788745
35.077652	22.202856	9.160007
3.1957686	17.162027	6.702563
48.569122	23.607906	1.2003645
7.39309	5.629779	5.489728
-4.4307485	-9.411636	19.621206
11.890878	-0.4827333	-16.587503
1.7577057	-9.56472	15.587285
25.936272	6.841923	-23.481499
-19.491049	-30.946945	2.7459478
-15.788724	-27.518068	-7.427124
-5.9621987	17.985332	30.437399
-27.576042	17.166248	21.022072
8.911352	-6.0390263	-42.85198
-26.093302	23.353857	23.063078
-14.440459	2.006411	-48.98396
9.97141	-1.4862508	45.83842
-20.882698	-0.29034	10.426129
-26.354044	21.71384	24.85715
13.674524	-11.753386	29.157501
-14.510665	26.804743	-30.65127
-9.676209	-21.252155	45.51169
2.2464502	20.45817	-7.1922193
-41.637127	-30.992422	5.6767106
-41.745857	-30.917864	5.6072025
7.833548	-12.488453	-25.846497
1.735059	-7.567277	-46.799335
-37.842255	-8.477782	-6.145228
-0.9922638	-52.060772	9.106028
39.29799	-12.213021	-7.928054
-24.587955	12.395431	-29.185171
55.915062	-6.557599	4.415327
-17.561113	5.7468557	0.47563562
32.294685	-19.105196	13.05217
24.475296	25.609354	7.7409387
-3.3360236	-19.76661	30.737415
-33.452644	-23.04736	15.920252
-30.294395	14.996571	-21.770575
6.8009486	40.381237	-0.8402888
-18.784632	4.4508667	-12.919571
-1.6709483	-33.40035	-5.136915
-31.852575	13.754562	3.7338035
24.93342	42.260742	-1.3754137
5.008542	33.297398	25.102196
2.5243049	16.720062	30.655928
-35.605213	-28.529797	-1.8554364
-31.359947	21.424139	-16.610014
1.9788342	3.7238216	6.43772
23.086143	-26.191946	-24.702267
-10.112583	-40.15978	16.932896
16.0579	-15.222972	3.9808052
-26.32409	5.379166	27.860495
-5.8596406	42.64216	27.704716
6.326374	-13.216386	-27.080437
-11.861283	-34.907154	6.8521695
11.771514	26.067595	-15.943178
27.69024	-14.190317	-36.37385
-22.7507	29.06321	23.287994
-26.83451	29.76191	-25.657932
20.81138	-22.393429	-15.338154
-22.101667	-38.855667	6.2237706
-11.624759	-17.927055	-29.218977
45.42841	-4.00413	25.783321
-13.787442	-4.5806055	18.000834
-24.762707	-14.307367	-2.8447473
-24.540287	-11.295915	-4.545958
-2.392203	-16.985567	-20.962101
6.903415	-1.6774479	-0.9707646
2.3343458	22.45086	-36.444927
-1.4826031	17.168127	-29.114136
-7.501222	31.087572	26.86097
25.519499	-11.4526	36.029793
10.886022	-1.486807	-30.059086
-44.059113	-8.142888	4.144826
-5.760873	11.602436	50.7043
-28.792192	27.33176	-6.757753
33.87101	17.355677	-18.018381
4.776767	34.70272	23.618525
-23.515625	15.213745	30.626545
-1.3563206	-34.12485	-5.36553
10.57475	-15.060407	8.762778
-1.8872359	16.67236	-27.079767
17.188131	-3.2593431	7.1879153
-17.464214	10.862994	-11.932883
16.545322	3.2735057	30.28268
-24.863817	12.215801	-12.205575
-13.776823	41.64064	10.922964
-24.497839	26.4183	-4.388299
-18.431755	-12.135233	0.30514783
-3.6412358	-18.343334	-39.621872
10.856693	12.615074	2.2353873
-6.27117	21.350466	-16.152018
26.726582	-15.947975	9.530937
-8.954131	37.525246	-0.7336994
-11.143674	-35.752384	8.380387
8.068173	40.10527	12.764882
-3.0465565	-39.41554	5.377742
-28.463478	-27.435968	0.2026789
5.5881844	12.769585	51.330376
-14.728743	3.149878	3.0734124
-9.378973	32.734627	-31.7626
19.501402	4.447572	-23.634104
-23.251276	-24.320578	4.4264092
-10.957053	-30.43116	-5.9878793
4.3674684	45.419964	-25.501822
10.341735	-19.070091	-12.07212
-7.0968904	-0.55906445	-19.59881
17.898787	-14.860683	-14.4051695
-10.767339	22.541811	8.525839
9.505994	26.585552	-21.41794
-28.03066	-26.33701	-0.03343274
15.061948	-34.236195	-4.2460294
17.63164	17.773844	-16.524414
18.875896	-17.753012	33.518
-18.74696	-10.83378	-38.24673
-31.741314	-10.7491	-8.11277
-34.80212	-34.29614	-4.6828003
-5.235719	0.4672763	-20.953646
28.955618	5.629004	7.2704372
30.25119	-23.77004	-31.283728
-15.05874	-22.146902	6.624522
10.954682	-23.28558	6.822473
-4.391773	35.73494	12.370146
37.743923	25.776075	-18.983139
-21.3023	1.7831573	-4.812612
-26.70176	-33.985092	1.6084628
-4.6203194	-7.825544	22.371794
-25.93575	-25.219687	-14.028889
1.2501365	47.990726	8.411933
30.971573	-8.528169	-7.4258585
1.9759016	-24.300835	-42.76526
12.945532	-25.190994	-20.515974
28.50378	-24.51918	33.00822
-40.673145	-20.278831	2.9261396
9.546468	5.545032	39.929333
-15.767862	35.948483	17.230354
17.673151	9.151154	1.143294
15.948538	18.839476	37.703007
2.7456324	-40.426353	9.067624
22.048122	-17.958773	-0.055725537
5.889444	-2.7585702	9.966385
14.197091	14.111048	26.26445
29.181156	30.791185	28.78052
27.82383	-20.785608	-28.213083
-25.582857	8.313928	-17.179941
-14.977496	-13.935207	44.023815
21.120577	-14.791167	44.44701
10.834121	-21.149305	27.08531
22.417828	-33.943836	18.550882
14.140929	-2.046075	-14.435107
-20.8075	26.53456	10.403215
48.373894	-3.8173027	-18.961746
-13.984084	-13.39345	15.463555
14.293158	-9.946907	4.497128
-47.50163	-9.18956	7.7107983
-26.088003	5.942246	-12.231861
5.8715706	-18.726707	-0.19075024
-30.801754	6.107286	1.9572896
32.326027	2.326444	-27.381037
0.83770967	-41.030674	-11.550069
-8.8374195	20.93086	24.530552
2.2660172	53.66386	-0.7011883
-0.67590165	7.774564	-36.736755
-9.395246	-40.45051	17.251863
-40.38012	28.967024	-1.7783253
27.149868	-0.83933336	9.338316
-8.4476185	-18.465126	-0.3865785
12.67974	-17.954634	20.376753
15.120353	-10.868355	27.121996
4.9225082	-24.381199	-8.916218
2.2225776	11.378913	13.664971
19.45618	2.287355	0.6693582
1.5970083	24.378561	-16.192194
-0.8601034	-9.1542015	-6.853253
24.898375	-10.53006	2.3362832
-34.718384	-15.449029	19.97879
-19.877289	40.337265	-0.4789228
38.961853	0.019512871	23.732986
12.662419	44.06728	16.59423
16.554718	-3.1317613	-8.748696
25.598125	-2.2067285	-23.21987
-29.711529	-32.283253	4.674247
14.486818	8.532506	8.293942
23.361032	13.805409	-35.627293
-20.190102	20.509933	-7.05508
5.047824	-36.450592	-17.166992
27.74287	10.596682	-31.325697
14.699675	-24.871275	-27.340616
17.691345	-0.6706408	-9.702703
-24.288813	-9.747673	-4.7764683
-15.994052	-27.956505	-17.654224
-40.230583	-15.084637	-6.900494
-8.788549	-24.178953	9.276568
-20.189028	-11.757601	14.059587
-32.689556	43.53434	-1.4542257
22.329866	27.970276	12.895193
-3.5329792	-24.737196	6.9466434
-13.838043	6.857715	-10.112138
28.693804	-1.5597056	-13.073532
-20.077906	19.682816	12.574138
-0.0042563397	0.97562635	-30.48033
-24.323677	-12.842916	-12.676524
-26.9589	-17.915422	-37.072723
-3.2202375	18.547363	41.589283
37.432602	32.24216	-4.7930307
-37.381416	-1.6642369	-13.877059
4.834819	-13.767837	35.85064
28.678627	4.3449016	14.859258
-11.444503	11.447108	-14.051008
-16.671352	8.287186	-18.224049
-8.984727	-8.084721	-20.580227
3.3062167	20.599085	16.886803
-8.928958	36.16606	20.61207
7.2951236	-4.5607657	-4.4932337
-12.699245	-14.090457	31.941381
-19.69496	18.857119	-42.084656
-8.539981	-23.121136	3.629501
-5.175858	2.5777009	-35.18625
8.490796	-29.48279	-15.526245
-16.8687	21.036713	-30.323698
-12.915258	22.356556	30.923239
23.656612	-11.401383	3.1395273
0.5378497	17.019768	21.469837
0.25181043	0.9974712	-28.98579
23.908518	18.835634	-6.8863425
45.95862	5.4121356	20.625751
-27.150427	-10.445043	-36.72258
10.658015	12.109285	16.364338
16.367666	11.664652	10.402014
-14.3235	-25.230162	13.434208
-28.788673	-5.9525905	21.791126
-26.662357	-18.445036	10.874824
-24.39521	-4.396752	11.13253
-16.499105	46.190475	-0.6795768
-5.73287	5.5939107	13.861338
21.178024	-36.36947	-3.1181586
-2.3446789	34.81475	-1.7867166
-31.593678	-26.57899	9.807131
-10.819347	-28.480293	2.0681758
-30.898512	6.0592265	-6.4356823
-36.87621	20.360132	17.557203
14.698751	-24.949846	-27.45082
-5.6138024	12.004487	50.379852
-24.358881	-15.351057	-14.541833
7.168266	42.65191	-11.84506
20.842117	-23.217678	-37.392963
-5.5626864	14.001235	10.888438
-1.9903984	-19.132103	19.767033
40.71088	2.321772	36.090805
-23.12001	15.869	-3.8673937
-17.87345	18.174011	-30.094059
-38.741722	2.3479145	-1.5074819
4.763956	11.524988	1.4514806
-11.884127	-10.668496	3.793754
-24.11113	45.332592	-7.033754
42.45084	21.859213	21.441706
0.8071738	2.3792922	18.911911
11.023962	17.107347	5.9934154
-2.5892031	4.71636	55.83603
28.17413	7.552762	8.392499
-6.8045664	19.809378	-33.685852
-29.525646	0.18657795	3.3163455
24.931725	-19.9021	-6.9741707
-3.0414603	-32.14327	-22.908884
-7.5539722	38.490997	21.359882
45.3787	5.2288885	20.583391
-37.88152	-8.329264	-6.3230963
9.303479	-23.396765	-4.031294
13.407988	-5.606874	30.764511
-1.2864556	17.522717	-30.327593
-23.1479	34.264397	-7.854006
14.280013	-35.65334	22.2731
16.179598	8.826967	-15.822131
-5.6230245	37.20207	8.893806
-6.0443916	-22.763758	-37.06975
-20.983967	-5.1016684	35.039116
-31.202082	-4.703086	-10.007172
-11.121406	14.91436	11.8852625
-9.07298	19.512125	17.61422
-9.249396	52.035076	8.037495
-14.371841	-17.426044	-24.10905
-4.8462205	17.188995	24.012049
-7.357138	-48.87043	5.0636864
-31.228104	10.881977	20.16838
15.080531	13.159906	6.930614
3.6673818	44.46938	-11.315211
-13.293807	31.802015	10.992641
-5.27763	-21.579786	-37.42847
23.814196	-24.6298	13.476534
-9.987965	1.0827336	37.95144
-9.870179	23.48586	9.667117
17.747913	-1.3168222	-9.365107
-34.829433	34.050648	-6.135123
33.05012	-5.295493	9.852379
9.253295	-25.004246	-4.726292
31.492346	22.907667	-3.057459
-43.794395	-0.54029834	-7.813542
-17.832682	-10.755936	-43.091724
-16.233517	22.58742	-30.303303
16.070612	19.174292	10.512344
11.166161	26.356632	-39.269264
16.343424	25.273903	-1.1771206
30.17256	-3.2730982	32.57613
0.82760155	52.955112	1.1419305
25.39322	-8.943906	-16.892654
20.61234	-9.137219	-2.9204264
26.34973	-4.9089837	-10.246794
-34.464645	-36.76216	-2.8950055
27.639458	4.7505794	-37.287884
-25.633368	7.897473	-22.888983
14.501733	-8.3373	28.638968
6.140636	37.14476	-14.353839
-30.37237	12.913667	42.52731
19.65631	-6.8302827	-35.464436
45.91811	6.757493	-8.663315
8.828587	5.183995	48.47403
-7.126478	27.731098	7.511754
-7.6832023	49.238255	-18.580204
-14.373298	15.023177	20.917465
16.430868	0.041147336	29.51544
-18.760567	-26.36124	9.886803
31.264042	-21.721828	-13.153472
6.892186	-18.298922	-45.090458
-0.00803233	-1.0992008	8.131048
-14.025729	-48.6945	-16.828468
-29.284119	12.405813	-6.4854646
13.191086	21.673018	-25.507902
3.1002464	-17.705	13.633775
33.231846	-3.3283541	-19.436558
-11.999379	-23.017006	-20.728844
8.577721	-9.38242	47.306957
13.903241	38.277557	21.021772
20.566713	-17.95162	-0.32528305
-13.304384	31.341572	20.829678
4.712235	-23.637737	15.545102
11.272929	-0.80283505	25.272842
-41.439514	-21.737932	-20.093178
-8.839821	-6.615785	48.368362
-13.65084	-17.026524	-23.548891
-7.374903	-3.6222663	14.000941
-8.34915	-4.140827	-24.47629
49.727234	-2.6652293	-10.8531
-31.50932	3.0387793	17.613594
4.6791205	5.999281	13.256751
7.3747883	34.278652	-8.389393
15.931561	-13.25206	20.832418
38.693455	-13.007713	-5.151977
35.455734	-16.348759	2.9229274
-5.2059293	-3.369465	-10.606186
-27.643667	13.706647	42.212147
5.6184607	5.4545007	13.39435
0.23017351	-7.0172853	-47.597748
15.602302	22.79995	37.217987
18.591852	-45.46503	7.7699137
-35.976837	-1.1028543	-13.619092
-32.11024	-1.7884277	40.261772
26.16136	-37.415524	8.538886
-34.12974	14.376699	-2.1247814
-14.6045065	20.823378	4.037424
0.87633276	24.478445	0.66715014
-6.6919503	16.449856	-12.217589
-2.853353	21.14708	-19.211517
35.201828	-3.8743556	-21.993958
14.975782	12.4589815	41.18994
0.5529635	-11.605659	-22.958464
-6.7453537	3.8388472	-40.645756
32.440784	-13.386496	10.064145
-22.443272	-20.870773	-21.520676
21.366108	21.308447	-5.7578416
-21.714918	-24.134972	16.664305
32.868774	-33.99937	8.803636
9.344397	21.70717	30.68815
-29.29998	9.767602	-16.651237
-42.809452	11.535606	0.24795704
-11.305001	-35.403645	17.333523
-13.291523	8.2007885	4.7877564
-18.601078	25.833836	-18.130705
-9.332093	-11.916607	-15.433223
-8.680568	-14.515488	-14.999986
-12.353885	20.53091	17.70239
13.909607	18.138477	-14.988556
-40.36115	-20.266384	2.8144045
-8.143812	-30.73696	-37.37211
1.030827	39.847458	2.7543855
50.551487	0.123754434	14.867879
6.4958677	18.29304	-21.136065
40.44496	-6.119953	6.053811
-23.43378	45.49637	-7.515497
-1.902231	-8.431809	-7.2462606
-28.755278	-15.868919	24.66601
41.736942	6.5482907	-5.1021504
26.764702	4.895535	26.43018
-15.676691	24.43503	-29.615587
0.27702188	6.1525292	-9.857562
4.053381	-22.550068	-8.299077
-21.594273	-1.2613016	46.97886
3.9085884	13.092863	1.2578899
-29.15094	-1.8596182	4.840727
3.2776191	54.39837	-1.6537827
6.503682	-26.75368	14.393438
-26.47311	9.706229	13.195799
11.935762	-31.590076	1.9031686
15.559358	13.661413	-8.088949
34.08545	-25.85612	-11.652199
-17.190693	20.19118	-30.315758
0.73760843	10.134856	44.847286
14.015118	-13.969924	-31.919683
-0.97601104	5.877124	31.03267
-30.396044	-27.38796	-5.409231
8.542289	14.7003565	-44.569225
-15.950072	-4.0673285	-30.761541
17.033064	-26.138788	-17.594187
-3.0023165	5.8102546	25.026136
2.1312895	-50.9607	-0.13726465
4.2998295	-21.387709	-14.637009
18.31012	-7.0067606	16.389507
19.94442	4.16635	17.000778
6.7058578	-16.857141	-1.2901756
-22.499828	-19.481718	-9.532868
-43.509903	3.431173	-2.0706644
2.4131224	-19.864975	16.630281
2.5421581	19.92387	15.178871
-28.378735	25.644796	9.431666
30.94291	13.530662	-30.104448
16.078445	-26.967697	-8.599636
-15.325153	1.131226	-47.85142
-15.744066	29.705395	-7.050661
37.899708	-22.724445	19.754473
37.921688	-10.907247	-13.967827
42.017696	19.409801	-0.7595289
-42.20676	-6.476141	-11.75548
13.662918	14.342303	-16.838123
-17.529312	8.921805	-18.190525
35.258327	12.103243	-0.21646115
19.055141	1.7219594	-46.496544
-6.045041	15.202641	-42.645317
-5.179283	-31.87487	-22.828892
-30.365866	14.77141	-22.371193
-5.9846034	4.290177	11.578314
25.21428	16.230492	8.709534
12.828157	1.8406023	-4.556216
-30.760927	10.694476	-15.342884
32.507126	-1.847248	-39.87346
8.232884	-28.893616	-37.52527
26.777521	21.41669	5.9102135
-45.32697	23.231134	4.081518
47.914135	7.692768	-10.272642
45.525753	-3.7395346	-19.324602
-1.8694515	5.1279573	-7.9366455
-8.043429	-23.673388	17.058456
-7.6678057	26.419874	24.010078
14.751874	-50.58612	12.934681
-28.910841	13.782309	0.33291957
18.337872	-27.212376	-2.7077417
2.582592	-14.633377	-7.5617204
-25.862177	28.590542	-14.801828
38.894344	26.397552	-14.956548
41.00656	25.590843	13.400368
-22.808254	22.782154	-21.782343
1.9501787	-14.844879	-27.831764
-2.0874333	17.627937	-0.29100427
-14.85812	-18.771189	17.949385
8.032119	17.19991	22.40679
12.989293	26.555914	-10.857974
28.973106	-11.229987	30.91315
30.652435	12.155499	25.864948
21.745802	-33.359665	16.917728
28.217873	-11.485681	30.425001
25.613194	13.060118	39.216545
1.4150276	46.292595	8.063535
-47.999775	-10.518524	-0.83319193
-33.02835	-4.2191744	-19.486748
17.439379	-44.310192	9.699869
-27.794075	14.165244	25.824162
-5.595602	0.822414	-19.450035
-42.271866	-5.7144384	-0.39384502
25.683167	-9.850789	-18.306114
-9.253127	27.50581	14.87435
-35.57207	-16.746212	2.178462
40.906296	8.445174	28.698963
14.986442	-22.402945	-0.06981258
14.417849	1.8991326	35.94756
-7.386922	17.441467	-1.2743386
